,item_nbr,sku,brand,pos_qty,pos_sales,Date
3375,575182522,2050728,Enfamil,0,0.0,2023-08-26
10626,571444203,2042059,Super High Premium,0,0.0,2023-08-26
4294,30193461,1278790,Enfamil,1065,46766.51,2023-08-26
3380,578767986,2044905,Enfamil,0,0.0,2023-08-26
5278,31091420,2027936,Enfamil,4,179.92,2023-08-26
8610,2635245,2049717,Nutramigen / Allergy,320,2141.86,2023-08-26
8609,260085781,2050660,Nutramigen / Allergy,1265,69469.66,2023-08-26
8608,7900560,1258556,Nutramigen / Allergy,0,0.0,2023-08-26
10688,596915600,2055825,Super High Premium,0,0.0,2023-08-26
9341,579134590,3176714,Specialty,1,10.92,2023-08-26
10689,651283843,3199418,Super High Premium,0,0.0,2023-08-26
3381,574258297,2050880,Enfamil,3359,39616.3,2023-08-26
12733,50195396,ENFAMIL0005679690624,Enfamil,2042,155416.33,2023-08-26
3711,567213440,2044711,Enfamil,0,0.0,2023-08-26
10742,555219839,2032919,Super High Premium,0,0.0,2023-08-26
4967,30782926,2015336,Enfamil,683,49071.29,2023-08-26
5277,31600025,2047807,Enfamil,485,21301.25,2023-08-26
6985,7903108,2050691,Enfamil WIC,116814,2508532.92,2023-08-26
6986,2611686,3271390,Enfamil WIC,30586,730214.14,2023-08-26
3712,574258300,3173309,Enfamil,0,0.0,2023-08-26
4966,30192357,1269779,Enfamil,21,176.24,2023-08-26
9192,7904452,3204862,Specialty,48,378.9,2023-08-26
9193,551355463,1249544,Specialty,0,0.0,2023-08-26
8540,2684457,2050661,Nutramigen / Allergy,77303,2923277.47,2023-08-26
9829,550700335,1263203,Specialty,0,0.0,2023-08-26
9828,551504297,1222396,Specialty,0,0.0,2023-08-26
9539,551504295,1222396,Specialty,0,0.0,2023-08-26
10625,577723573,2050291,Super High Premium,0,0.0,2023-08-26
335,260008058,2026652,Enfagrow,0,0.0,2023-08-26
9921,555104251,3168834,Super High Premium,1828,85483.05,2023-08-26
12169,30305086,ENFAMIL0005679680595,Enfamil,5,154.85,2023-08-26
3377,581623211,3186640,Enfamil,0,0.0,2023-08-26
8762,2875354,1239201,Nutramigen / Allergy,1,22.84,2023-08-26
12838,50195401,ENFAMIL0005679680635,Enfamil,3105,43371.87,2023-08-26
3378,7904550,3179305,Enfamil,4346,81486.11,2023-08-26
1365,7904557,2004137,Enfamil,0,0.0,2023-08-26
1364,260004735,3180902,Enfamil,2948,113084.12,2023-08-26
1363,562987487,2039770,Enfamil,0,0.0,2023-08-26
4739,567284242,3198879,Enfamil,21230,1103295.48,2023-08-26
1362,579156271,3208434,Enfamil,1,52.0,2023-08-26
3379,650146549,3219261,Enfamil,4247,295871.17,2023-08-26
7206,2667028,3181651,Enfamil WIC,7012,166176.87,2023-08-26
11677,4001213,1014879,Vitamins,211,1691.21,2023-08-26
1361,567284251,3179307,Enfamil,19991,236384.08,2023-08-26
8679,554228278,2049518,Nutramigen / Allergy,10608,189555.15,2023-08-26
10516,574258301,3199413,Super High Premium,0,0.0,2023-08-26
4668,2870265,1241760,Enfamil,292,20979.24,2023-08-26
12420,31462562,ENFAGROW0005679600609,Enfagrow,49,1713.53,2023-08-26
10552,651283844,3226132,Super High Premium,519,16923.6,2023-08-26
8680,553651394,2055489,Nutramigen / Allergy,4472,268053.28,2023-08-26
8681,554261587,2038263,Nutramigen / Allergy,0,0.0,2023-08-26
10580,579134625,3168804,Super High Premium,4,80.0,2023-08-26
4562,567284250,2044704,Enfamil,0,0.0,2023-08-26
10517,596927539,2055825,Super High Premium,0,0.0,2023-08-26
12637,50195398,ENFAMIL0005679600626,Enfamil,718,51617.34,2023-09-02
652,652513659,3189345,Enfagrow,254,7590.46,2023-09-02
9510,551355457,1014853,Specialty,0,0.0,2023-09-02
7148,7900511,2051560,Enfamil WIC,5,512.4,2023-09-02
11419,581615953,3123461,Vitamins,137,2052.65,2023-09-02
11753,581615952,3129124,Vitamins,0,0.0,2023-09-02
4129,554228279,3204863,Enfamil,21514,275678.67,2023-09-02
730,260029332,2039898,Enfagrow,0,0.0,2023-09-02
11657,31198057,1015280,Vitamins,226,3887.22,2023-09-02
11631,4007437,1253339,Vitamins,156,1408.84,2023-09-02
11696,4001213,1014879,Vitamins,265,2149.57,2023-09-02
6266,567213439,3172817,Enfamil,0,0.0,2023-09-02
6267,557655356,2051562,Enfamil,16147,481078.03,2023-09-02
11632,4009934,1014875,Vitamins,25,216.04,2023-09-02
5280,30193491,1278789,Enfamil,3509,209341.28,2023-09-02
1849,579156271,3208434,Enfamil,3,156.0,2023-09-02
12039,30196611,ENFAMIL0005679690600,Enfamil,5,352.65,2023-09-02
3634,2884573,1274013,Enfamil,34,1256.98,2023-09-02
132,555115354,3158116,Enfagrow,0,0.0,2023-09-02
3506,554261579,2038262,Enfamil,0,0.0,2023-09-02
3505,650169853,3267532,Enfamil,2204,145070.62,2023-09-02
3635,30192357,1269779,Enfamil,13,136.24,2023-09-02
10439,596927539,2055825,Super High Premium,0,0.0,2023-09-02
12536,30305858,ENFAMIL0005679690596,Enfamil,7,493.19,2023-09-02
3504,574258297,2050880,Enfamil,3562,42051.02,2023-09-02
3503,574258300,3173309,Enfamil,0,0.0,2023-09-02
3502,584727077,3172819,Enfamil,175,6612.08,2023-09-02
3631,31091420,2027936,Enfamil,6,269.88,2023-09-02
9950,571561732,3168590,Super High Premium,0,0.0,2023-09-02
10564,651283844,3226132,Super High Premium,457,15115.9,2023-09-02
10603,555219839,2032919,Super High Premium,0,0.0,2023-09-02
10643,584854467,3169719,Super High Premium,0,0.0,2023-09-02
10644,596915600,2055825,Super High Premium,0,0.0,2023-09-02
1274,557655333,2039738,Enfagrow,0,0.0,2023-09-02
502,587572922,3170182,Enfagrow,5280,173904.89,2023-09-02
1251,579156399,2055320,Enfagrow,0,0.0,2023-09-02
1250,595589032,3188849,Enfagrow,0,0.0,2023-09-02
9884,576905993,3168592,Specialty,0,0.0,2023-09-02
1249,652513690,3189347,Enfagrow,8,160.58,2023-09-02
3501,567213441,3179307,Enfamil,0,0.0,2023-09-02
12477,31462562,ENFAGROW0005679600609,Enfagrow,24,839.28,2023-09-02
3630,30193490,1278787,Enfamil,2962,176723.33,2023-09-02
10382,651283843,3199418,Super High Premium,0,0.0,2023-09-02
11969,50195397,ENFAMIL0005679600627,Enfamil,1421,74517.25,2023-09-02
1622,30193489,1278788,Enfamil,1917,80837.91,2023-09-02
10166,571444203,2042059,Super High Premium,0,0.0,2023-09-02
6867,30697615,2015389,Enfamil,2,49.94,2023-09-02
3519,550370989,2005349,Enfamil,0,0.0,2023-09-02
1533,578767986,2044905,Enfamil,0,0.0,2023-09-02
1532,567626962,2040672,Enfamil,0,0.0,2023-09-02
1531,567213431,2044707,Enfamil,0,0.0,2023-09-02
1530,7904557,2004137,Enfamil,0,0.0,2023-09-02
1529,260006324,2039734,Enfamil,0,0.0,2023-09-02
10383,577723573,2050291,Super High Premium,0,0.0,2023-09-02
12696,31462561,ENFAGROW0005679600607,Enfagrow,4,139.88,2023-09-02
11933,30519315,ENFAGROW0005679690608,Enfagrow,0,0.0,2023-09-02
6775,574444648,2053268,Enfamil,0,0.0,2023-09-02
6774,574444649,2053275,Enfamil,0,0.0,2023-09-02
6773,567294751,2044708,Enfamil,6,306.18,2023-09-02
6772,567213437,3264230,Enfamil,0,0.0,2023-09-02
6771,574258295,2050879,Enfamil,0,0.0,2023-09-02
4513,552530590,2020391,Enfamil,0,0.0,2023-09-02
4500,567284244,3125595,Enfamil,0,0.0,2023-09-02
4499,260004735,3180902,Enfamil,3121,120423.38,2023-09-02
10002,581323024,3141465,Super High Premium,0,0.0,2023-09-02
10229,579134625,3168804,Super High Premium,6,120.0,2023-09-02
1248,555115349,3158115,Enfagrow,9839,136877.68,2023-09-02
10715,555104251,3168834,Super High Premium,2313,108251.4,2023-09-02
5196,552068777,3209701,Enfamil,5299,205523.91,2023-09-02
11021,583919567,3123461,Vitamins,0,0.0,2023-09-02
11022,4001206,1014867,Vitamins,110,411.09,2023-09-02
1028,557655376,2052095,Enfagrow,0,0.0,2023-09-02
1027,579134591,3180081,Enfagrow,0,0.0,2023-09-02
9710,551355463,1249544,Specialty,0,0.0,2023-09-02
4610,30193082,2014690,Enfamil,1699,71687.58,2023-09-02
3826,584854469,3268271,Enfamil,474,6063.32,2023-09-02
11167,582113540,3180063,Vitamins,2518,22132.2,2023-09-02
962,562987495,2039211,Enfagrow,0,0.0,2023-09-02
7046,7903108,2050691,Enfamil WIC,174929,3760760.8,2023-09-02
11020,593015359,3119481,Vitamins,0,0.0,2023-09-02
12607,30306000,ENFAGROW0005679680598,Enfagrow,2766,43949.43,2023-09-02
1938,30697614,2008810,Enfamil,0,0.0,2023-09-02
1939,30782926,2015336,Enfamil,757,54277.69,2023-09-02
6324,31749037,3176973,Enfamil,-1,-41.97,2023-09-02
4854,567284245,3172817,Enfamil,15,97.0,2023-09-02
4853,575182521,3180085,Enfamil,0,0.0,2023-09-02
6319,2884594,1274015,Enfamil,43,1619.71,2023-09-02
11253,31198064,1015277,Vitamins,168,2645.17,2023-09-02
11261,4047277,1015154,Vitamins,0,0.0,2023-09-02
12874,50195400,ENFAMIL0005679690632,Enfamil,3536,181759.96,2023-09-02
3855,577723574,2051717,Enfamil,0,0.0,2023-09-02
90,31337318,2040255,Enfagrow,0,0.0,2023-09-02
10979,4047284,1015278,Vitamins,36,646.92,2023-09-02
10953,551726319,2011692,Vitamins,0,0.0,2023-09-02
10896,582113539,3180047,Vitamins,3907,34436.55,2023-09-02
5197,567284252,3263944,Enfamil,22957,1075790.95,2023-09-02
5198,567284249,2051531,Enfamil,7177,70964.26,2023-09-02
5199,584727078,3192255,Enfamil,17,837.0,2023-09-02
5201,567213435,2044678,Enfamil,0,0.0,2023-09-02
5875,567213440,2044711,Enfamil,0,0.0,2023-09-02
5874,567284242,3198879,Enfamil,23204,1206271.38,2023-09-02
5871,550342754,2004137,Enfamil,0,0.0,2023-09-02
5989,2884587,1274014,Enfamil,0,0.0,2023-09-02
10777,577723572,2050292,Super High Premium,0,0.0,2023-09-02
10778,574258301,3199413,Super High Premium,0,0.0,2023-09-02
4957,31600025,2047807,Enfamil,549,23158.23,2023-09-02
5870,550265663,3204864,Enfamil,655,14312.54,2023-09-02
5869,569043057,3264230,Enfamil,7491,260046.69,2023-09-02
1846,584854468,3208437,Enfamil,2792,41648.14,2023-09-02
1847,260006352,2039733,Enfamil,0,0.0,2023-09-02
1848,567213429,2044708,Enfamil,0,0.0,2023-09-02
1850,550342753,2040264,Enfamil,0,0.0,2023-09-02
5868,567213430,2044709,Enfamil,0,0.0,2023-09-02
1851,567284250,2044704,Enfamil,0,0.0,2023-09-02
12842,50195401,ENFAMIL0005679680635,Enfamil,2870,40094.66,2023-09-02
11862,31198018,1015280,Vitamins,290,4990.01,2023-09-02
7009,2611686,3271390,Enfamil WIC,35809,854830.71,2023-09-02
11851,653461203,3179882,Vitamins,-1,-21.99,2023-09-02
871,7900567,2026652,Enfagrow,0,0.0,2023-09-02
5872,550357967,3180902,Enfamil,0,0.0,2023-09-02
68,550265666,2039832,Enfagrow,9,245.4,2023-09-02
8434,661511631,3200488,Nutramigen / Allergy,2062,48724.18,2023-09-02
5528,562987487,2039770,Enfamil,0,0.0,2023-09-02
2618,30193083,2014689,Enfamil,1290,76853.29,2023-09-02
9219,565122112,2027724,Specialty,0,0.0,2023-09-02
9220,552913489,1282188,Specialty,0,0.0,2023-09-02
9221,571563522,3168592,Specialty,5327,156283.76,2023-09-02
9223,552913494,1282194,Specialty,0,0.0,2023-09-02
8524,2875354,1239201,Nutramigen / Allergy,0,0.0,2023-09-02
12215,30305999,ENFAGROW0005679680599,Enfagrow,3882,61665.48,2023-09-02
9019,7904452,3204862,Specialty,37,301.54,2023-09-02
7268,7900546,1158654,Enfamil WIC,0,0.0,2023-09-02
7263,2667028,3181651,Enfamil WIC,8932,211265.66,2023-09-02
9283,550700335,1263203,Specialty,0,0.0,2023-09-02
2158,567284246,3142820,Enfamil,1,40.84,2023-09-02
5583,567284247,2048566,Enfamil,0,0.0,2023-09-02
2157,575182522,2050728,Enfamil,0,0.0,2023-09-02
2156,7904550,3179305,Enfamil,4297,80356.54,2023-09-02
4271,2884552,1269807,Enfamil,1444,103536.74,2023-09-02
9316,30625556,2014467,Specialty,3282,13890.5,2023-09-02
8244,554228278,2049518,Nutramigen / Allergy,13562,241966.44,2023-09-02
7765,551355517,2009112,Nutramigen / Allergy,0,0.0,2023-09-02
7766,574439788,3130631,Nutramigen / Allergy,656,45921.08,2023-09-02
12073,30342037,NUTRAMIGEN / ALLERGY0005679600498,Nutramigen / Allergy,1690,50561.51,2023-09-02
12260,50195399,ENFAMIL0005679680625,Enfamil,1173,37487.48,2023-09-02
8169,260085781,2050660,Nutramigen / Allergy,1013,55665.96,2023-09-02
2870,567284243,3192028,Enfamil,9538,360010.12,2023-09-02
2871,581623211,3186640,Enfamil,0,0.0,2023-09-02
2872,577723571,2051716,Enfamil,0,0.0,2023-09-02
7825,576905994,3194722,Nutramigen / Allergy,0,0.0,2023-09-02
7826,553651394,2055489,Nutramigen / Allergy,5727,342782.25,2023-09-02
5527,578767985,2050880,Enfamil,0,0.0,2023-09-02
8098,7900574,2049717,Nutramigen / Allergy,0,0.0,2023-09-02
7309,7907644,2050691,Enfamil WIC,0,0.0,2023-09-02
8638,554261587,2038263,Nutramigen / Allergy,0,0.0,2023-09-02
3225,557655345,3125594,Enfamil,19717,647018.27,2023-09-02
3224,567213434,2044710,Enfamil,0,0.0,2023-09-02
3223,562987491,2051562,Enfamil,0,0.0,2023-09-02
3222,567284253,3180082,Enfamil,3972,39353.39,2023-09-02
7462,2684415,2051560,Enfamil WIC,224283,4219356.94,2023-09-02
7465,7900539,1154529,Enfamil WIC,0,0.0,2023-09-02
3264,30193461,1278790,Enfamil,729,30723.13,2023-09-02
7474,552068775,3221965,Enfamil WIC,12917,308211.42,2023-09-02
5424,2679139,3127349,Enfamil,1,57.0,2023-09-02
3267,2870265,1241760,Enfamil,277,19906.89,2023-09-02
9096,551504295,1222396,Specialty,0,0.0,2023-09-02
9097,585731258,1281334,Specialty,0,0.0,2023-09-02
8823,579134590,3176714,Specialty,4,43.68,2023-09-02
8822,574258298,2050961,Specialty,0,0.0,2023-09-02
2244,550265664,2004828,Enfamil,0,0.0,2023-09-02
12395,30305920,ENFAMIL0005679690594,Enfamil,2127,131111.0,2023-09-02
5458,579134589,3118127,Enfamil,0,0.0,2023-09-02
8744,551174858,2050676,Nutramigen / Allergy,-1,-44.86,2023-09-02
8743,2635245,2049717,Nutramigen / Allergy,249,1872.9,2023-09-02
8742,260096442,1238597,Nutramigen / Allergy,0,0.0,2023-09-02
12159,30305086,ENFAMIL0005679680595,Enfamil,13,402.61,2023-09-02
2513,260006317,3271279,Enfamil,848,32951.17,2023-09-02
2514,567284251,3179307,Enfamil,19301,228156.31,2023-09-02
2515,2684529,1253140,Enfamil,0,0.0,2023-09-02
2516,650146549,3219261,Enfamil,3545,247622.24,2023-09-02
2517,574258299,3173463,Enfamil,0,0.0,2023-09-02
356,260008058,2026652,Enfagrow,0,0.0,2023-09-02
7585,2667021,1158652,Enfamil WIC,2388,15865.6,2023-09-02
8639,551355482,2015590,Nutramigen / Allergy,0,0.0,2023-09-02
12765,30305696,ENFAMIL0005679680590,Enfamil,12,371.64,2023-09-02
12744,50195396,ENFAMIL0005679690624,Enfamil,2527,192374.99,2023-09-02
9020,587572923,3168591,Specialty,44,1951.48,2023-09-02
7200,2684380,2051530,Enfamil WIC,8953,44419.72,2023-09-02
12314,30305981,ENFAMIL0005679690591,Enfamil,2402,147871.48,2023-09-02
8037,2684457,2050661,Nutramigen / Allergy,63185,2386514.59,2023-09-02
7966,7900560,1258556,Nutramigen / Allergy,0,0.0,2023-09-02
8038,658399760,3200488,Nutramigen / Allergy,0,0.0,2023-09-02
9441,551504297,1222396,Specialty,0,0.0,2023-09-02
289,555221008,2039209,Enfagrow,0,0.0,2023-09-02
8291,2684457,2050661,Nutramigen / Allergy,58653,2217321.34,2023-09-09
11142,653461203,3179882,Vitamins,0,0.0,2023-09-09
10261,577723572,2050292,Super High Premium,0,0.0,2023-09-09
10260,651283843,3199418,Super High Premium,0,0.0,2023-09-09
7042,2611686,3271390,Enfamil WIC,37074,884609.35,2023-09-09
3437,550342754,2004137,Enfamil,0,0.0,2023-09-09
11814,4001206,1014867,Vitamins,101,463.08,2023-09-09
11815,4009934,1014875,Vitamins,20,149.75,2023-09-09
1011,260029332,2039898,Enfagrow,0,0.0,2023-09-09
7136,2667028,3181651,Enfamil WIC,10239,243663.64,2023-09-09
2785,578767986,2044905,Enfamil,0,0.0,2023-09-09
11102,31198064,1015277,Vitamins,150,2387.24,2023-09-09
11816,581615953,3123461,Vitamins,224,2582.24,2023-09-09
1014,562987495,2039211,Enfagrow,0,0.0,2023-09-09
7341,7900546,1158654,Enfamil WIC,0,0.0,2023-09-09
4605,30192357,1269779,Enfamil,14,146.72,2023-09-09
9693,550700335,1263203,Specialty,0,0.0,2023-09-09
9694,565122112,2027724,Specialty,0,0.0,2023-09-09
9695,579134590,3176714,Specialty,-3,-32.76,2023-09-09
11064,582113540,3180063,Vitamins,2478,21785.66,2023-09-09
1012,555221008,2039209,Enfagrow,0,0.0,2023-09-09
1013,555115354,3158116,Enfagrow,0,0.0,2023-09-09
2786,575182521,3180085,Enfamil,0,0.0,2023-09-09
1035,7900567,2026652,Enfagrow,0,0.0,2023-09-09
3950,2884587,1274014,Enfamil,0,0.0,2023-09-09
117,555115349,3158115,Enfagrow,9031,125725.76,2023-09-09
9502,551504295,1222396,Specialty,0,0.0,2023-09-09
922,579134591,3180081,Enfagrow,0,0.0,2023-09-09
11934,30519315,ENFAGROW0005679690608,Enfagrow,0,0.0,2023-09-09
5101,574258297,2050880,Enfamil,3243,38147.36,2023-09-09
10532,571561732,3168590,Super High Premium,0,0.0,2023-09-09
8700,2635245,2049717,Nutramigen / Allergy,197,1427.0,2023-09-09
8236,7900574,2049717,Nutramigen / Allergy,0,0.0,2023-09-09
4857,550265664,2004828,Enfamil,0,0.0,2023-09-09
10574,651283844,3226132,Super High Premium,537,17860.27,2023-09-09
1275,31337318,2040255,Enfagrow,0,0.0,2023-09-09
7567,2667021,1158652,Enfamil WIC,2474,16719.21,2023-09-09
341,260008058,2026652,Enfagrow,0,0.0,2023-09-09
7467,7900539,1154529,Enfamil WIC,0,0.0,2023-09-09
7569,7900511,2051560,Enfamil WIC,0,0.0,2023-09-09
340,595589032,3188849,Enfagrow,0,0.0,2023-09-09
11613,4001213,1014879,Vitamins,218,1721.95,2023-09-09
1534,567213429,2044708,Enfamil,0,0.0,2023-09-09
9658,653232229,2048589,Specialty,0,0.0,2023-09-09
1282,579156399,2055320,Enfagrow,0,0.0,2023-09-09
7471,2684415,2051560,Enfamil WIC,223271,4201614.61,2023-09-09
12488,30305858,ENFAMIL0005679690596,Enfamil,5,339.85,2023-09-09
2787,552530590,2020391,Enfamil,0,0.0,2023-09-09
7568,552068775,3221965,Enfamil WIC,13730,327711.28,2023-09-09
5206,2684529,1253140,Enfamil,1,26.86,2023-09-09
12764,30305696,ENFAMIL0005679680590,Enfamil,9,278.73,2023-09-09
2951,31600025,2047807,Enfamil,558,23405.3,2023-09-09
8415,661511631,3200488,Nutramigen / Allergy,1939,46056.01,2023-09-09
12098,30342037,NUTRAMIGEN / ALLERGY0005679600498,Nutramigen / Allergy,1650,49433.32,2023-09-09
6159,550357967,3180902,Enfamil,0,0.0,2023-09-09
8017,658399760,3200488,Nutramigen / Allergy,-2,-47.87,2023-09-09
6160,577723571,2051716,Enfamil,0,0.0,2023-09-09
3775,567213435,2044678,Enfamil,0,0.0,2023-09-09
3774,7904550,3179305,Enfamil,4217,79570.85,2023-09-09
3773,567284246,3142820,Enfamil,2,70.0,2023-09-09
3772,260004735,3180902,Enfamil,3151,121612.4,2023-09-09
3771,557655356,2051562,Enfamil,12905,384336.09,2023-09-09
6161,581623211,3186640,Enfamil,0,0.0,2023-09-09
12456,31462562,ENFAGROW0005679600609,Enfagrow,41,1433.77,2023-09-09
3770,584854469,3268271,Enfamil,347,4449.38,2023-09-09
1193,587572922,3170182,Enfagrow,6469,213602.27,2023-09-09
1192,652513690,3189347,Enfagrow,192,5632.68,2023-09-09
4960,31749037,3176973,Enfamil,-1,-41.97,2023-09-09
9987,555104251,3168834,Super High Premium,2219,103567.71,2023-09-09
10853,4047284,1015278,Vitamins,28,505.52,2023-09-09
10848,31198057,1015280,Vitamins,198,3419.08,2023-09-09
1860,567626962,2040672,Enfamil,0,0.0,2023-09-09
8481,574439788,3130631,Nutramigen / Allergy,1468,102647.3,2023-09-09
7874,554228278,2049518,Nutramigen / Allergy,12212,217929.12,2023-09-09
5530,2679139,3127349,Enfamil,1,57.0,2023-09-09
3105,569043057,3264230,Enfamil,8907,309068.32,2023-09-09
5800,562987491,2051562,Enfamil,0,0.0,2023-09-09
6158,260006352,2039733,Enfamil,0,0.0,2023-09-09
3103,567213437,3264230,Enfamil,0,0.0,2023-09-09
12233,30305999,ENFAGROW0005679680599,Enfagrow,2124,33825.24,2023-09-09
10703,596927539,2055825,Super High Premium,-1,-35.77,2023-09-09
12368,30305920,ENFAMIL0005679690594,Enfamil,674,45866.69,2023-09-09
2283,30193490,1278787,Enfamil,2661,157983.31,2023-09-09
5207,574258299,3173463,Enfamil,0,0.0,2023-09-09
8019,551174858,2050676,Nutramigen / Allergy,0,0.0,2023-09-09
6606,574444649,2053275,Enfamil,0,0.0,2023-09-09
9076,552913489,1282188,Specialty,0,0.0,2023-09-09
6605,567284247,2048566,Enfamil,0,0.0,2023-09-09
6604,567213439,3172817,Enfamil,0,0.0,2023-09-09
6603,554228279,3204863,Enfamil,20794,266370.77,2023-09-09
12347,30305981,ENFAMIL0005679690591,Enfamil,1924,130383.54,2023-09-09
6602,574258295,2050879,Enfamil,0,0.0,2023-09-09
6601,550342753,2040264,Enfamil,0,0.0,2023-09-09
8018,553651394,2055489,Nutramigen / Allergy,5493,329140.3,2023-09-09
9271,551355457,1014853,Specialty,0,0.0,2023-09-09
9077,576905993,3168592,Specialty,0,0.0,2023-09-09
4532,7904557,2004137,Enfamil,0,0.0,2023-09-09
5519,579134589,3118127,Enfamil,0,0.0,2023-09-09
7623,7907644,2050691,Enfamil WIC,1,108.48,2023-09-09
6157,260006317,3271279,Enfamil,436,16950.44,2023-09-09
12021,30196611,ENFAMIL0005679690600,Enfamil,7,485.79,2023-09-09
3102,567294751,2044708,Enfamil,-4,-134.97,2023-09-09
3104,584854468,3208437,Enfamil,2515,37467.88,2023-09-09
7767,576905994,3194722,Nutramigen / Allergy,0,0.0,2023-09-09
6910,30193489,1278788,Enfamil,1764,73955.69,2023-09-09
11254,31198018,1015280,Vitamins,256,4425.38,2023-09-09
12697,31462561,ENFAGROW0005679600607,Enfagrow,6,199.83,2023-09-09
8080,554261587,2038263,Nutramigen / Allergy,0,0.0,2023-09-09
8081,260096442,1238597,Nutramigen / Allergy,1,173.94,2023-09-09
4786,567284252,3263944,Enfamil,23045,1080126.56,2023-09-09
8039,7900560,1258556,Nutramigen / Allergy,0,0.0,2023-09-09
2111,567284242,3198879,Enfamil,22851,1188011.18,2023-09-09
11472,4007437,1253339,Vitamins,137,1196.37,2023-09-09
12134,30305086,ENFAMIL0005679680595,Enfamil,13,402.61,2023-09-09
12278,50195399,ENFAMIL0005679680625,Enfamil,1067,34115.25,2023-09-09
2112,650169853,3267532,Enfamil,1525,100623.2,2023-09-09
4424,577723574,2051717,Enfamil,0,0.0,2023-09-09
1617,30697614,2008810,Enfamil,0,0.0,2023-09-09
2113,567284250,2044704,Enfamil,0,0.0,2023-09-09
4426,567284244,3125595,Enfamil,0,0.0,2023-09-09
8801,587572923,3168591,Specialty,347,15371.87,2023-09-09
4270,30193461,1278790,Enfamil,471,19760.87,2023-09-09
5104,554261579,2038262,Enfamil,0,0.0,2023-09-09
7820,551355517,2009112,Nutramigen / Allergy,0,0.0,2023-09-09
7087,2684380,2051530,Enfamil WIC,8157,40504.76,2023-09-09
8937,551355463,1249544,Specialty,0,0.0,2023-09-09
11412,582113539,3180047,Vitamins,3878,34172.59,2023-09-09
11411,593015359,3119481,Vitamins,0,0.0,2023-09-09
3632,30193082,2014690,Enfamil,2033,85102.69,2023-09-09
7819,260085781,2050660,Nutramigen / Allergy,3344,183811.51,2023-09-09
4425,574258300,3173309,Enfamil,0,0.0,2023-09-09
6268,574444648,2053268,Enfamil,0,0.0,2023-09-09
2110,557655345,3125594,Enfamil,17847,585290.79,2023-09-09
10372,584854467,3169719,Super High Premium,0,0.0,2023-09-09
1757,567284251,3179307,Enfamil,18351,216827.0,2023-09-09
1758,567213440,2044711,Enfamil,0,0.0,2023-09-09
1760,567213434,2044710,Enfamil,0,0.0,2023-09-09
